customer_id,activation_date,churn_date,study_end_date,last_observed_date,churn_label,customer_status,survival_time_days,survival_time_months,age,marital_status,monthly_charges,device_type,internet_service,contract_type,payment_method,tech_support,online_security,streaming_tv
CUST-07443,17/06/2025,,31/03/2026,31/03/2026,0,No,287,9.429,66,Divorced/Widowed,69.25,Smartphone,Fiber,Month-to-month,Card,No,No,No
CUST-07444,14/10/2025,24/10/2025,31/03/2026,24/10/2025,1,Yes,10,0.329,48,Single,50.27,Smartphone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,Yes,Not applicable,No
CUST-07445,28/01/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,427,14.029,76,Married,50.23,Feature Phone,4G/5G Fixed Wireless,Month-to-month,Mobile Money,Yes,Not applicable,Yes
CUST-07446,24/01/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,431,14.16,51,Married,10.19,Feature Phone,None,Month-to-month,Bank Transfer,No,Not applicable,Not applicable
CUST-07447,02/02/2026,,31/03/2026,31/03/2026,0,No,57,1.873,76,Married,68.03,Router/MiFi,Fiber,Month-to-month,Mobile Money,No,No,No
CUST-07448,15/04/2025,22/06/2025,31/03/2026,22/06/2025,1,Yes,68,2.234,54,Married,51.23,Smartphone,Mobile Data,Month-to-month,Cash/Agent,Yes,Not applicable,Yes
CUST-07449,09/04/2025,,31/03/2026,31/03/2026,0,No,356,11.696,33,Married,54.4,Feature Phone,Fiber,Month-to-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-07450,12/02/2025,,31/03/2026,31/03/2026,0,No,412,13.536,19,Married,73.47,Router/MiFi,Fiber,Month-to-month,Card,No,Not applicable,Yes
CUST-07451,12/02/2025,,31/03/2026,31/03/2026,0,No,412,13.536,52,Married,61.15,Smartphone,Fiber,12-month,Mobile Money,No,Yes,Yes
CUST-07452,13/02/2026,,31/03/2026,31/03/2026,0,No,46,1.511,27,Single,69.47,Router/MiFi,4G/5G Fixed Wireless,12-month,Card,Yes,Yes,No
CUST-07453,14/10/2025,13/11/2025,31/03/2026,13/11/2025,1,Yes,30,0.986,70,Married,55.08,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,No,No
CUST-07454,24/12/2025,21/02/2026,31/03/2026,21/02/2026,1,Yes,59,1.938,77,Single,73.1,Feature Phone,Fiber,Month-to-month,Cash/Agent,No,No,Not applicable
CUST-07455,21/02/2025,11/10/2025,31/03/2026,11/10/2025,1,Yes,232,7.622,59,Single,11.58,Smartphone,None,12-month,Bank Transfer,No,Not applicable,Yes
CUST-07456,02/03/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,29,0.953,33,Divorced/Widowed,12.51,Smartphone,DSL,Month-to-month,Mobile Money,No,Not applicable,No
CUST-07457,18/06/2025,,31/03/2026,31/03/2026,0,No,286,9.396,44,Single,54.63,Smartphone,Fiber,24-month,Bank Transfer,No,Yes,Yes
CUST-07458,06/08/2025,,31/03/2026,31/03/2026,0,No,237,7.786,46,Single,77.35,Router/MiFi,Fiber,Month-to-month,Mobile Money,Yes,No,No
CUST-07459,27/06/2025,27/09/2025,31/03/2026,27/09/2025,1,Yes,92,3.023,19,Married,76.09,Router/MiFi,Fiber,Month-to-month,Cash/Agent,Yes,No,No
CUST-07460,10/02/2026,12/02/2026,31/03/2026,12/02/2026,1,Yes,2,0.066,55,Married,33.86,Smartphone,Mobile Data,12-month,Cash/Agent,No,Yes,Yes
CUST-07461,06/01/2025,,31/03/2026,31/03/2026,0,No,449,14.752,61,Single,31.94,Router/MiFi,Mobile Data,12-month,Bank Transfer,Yes,Not applicable,Not applicable
CUST-07462,09/02/2025,24/04/2025,31/03/2026,24/04/2025,1,Yes,74,2.431,58,Single,66.52,Feature Phone,4G/5G Fixed Wireless,24-month,Bank Transfer,Yes,No,Not applicable
CUST-07463,30/01/2026,,31/03/2026,31/03/2026,0,No,60,1.971,27,Married,98.2,Smartphone,Fiber,Month-to-month,Cash/Agent,Yes,No,No
CUST-07464,03/11/2025,,31/03/2026,31/03/2026,0,No,148,4.862,46,Divorced/Widowed,79.73,Smartphone,Fiber,24-month,Card,Yes,No,Not applicable
CUST-07465,25/01/2025,,31/03/2026,31/03/2026,0,No,430,14.127,44,Married,46.77,Smartphone,4G/5G Fixed Wireless,24-month,Bank Transfer,Yes,No,Yes
CUST-07466,01/10/2025,,31/03/2026,31/03/2026,0,No,181,5.947,26,Single,28.8,Smartphone,DSL,12-month,Cash/Agent,No,No,Yes
CUST-07467,19/02/2026,13/03/2026,31/03/2026,13/03/2026,1,Yes,22,0.723,49,Married,94.83,Smartphone,Fiber,12-month,Bank Transfer,No,No,Not applicable
CUST-07468,10/03/2026,,31/03/2026,31/03/2026,0,No,21,0.69,37,Married,39.41,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,Yes,Yes,Not applicable
CUST-07469,19/04/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,346,11.368,65,Single,56.18,Smartphone,4G/5G Fixed Wireless,Month-to-month,Card,Yes,Not applicable,No
CUST-07470,25/12/2025,,31/03/2026,31/03/2026,0,No,96,3.154,37,Married,69.55,Router/MiFi,Fiber,24-month,Card,Yes,Not applicable,No
CUST-07471,15/06/2025,,31/03/2026,31/03/2026,0,No,289,9.495,29,Single,58.81,Tablet,Fiber,Month-to-month,Card,Yes,No,No
CUST-07472,27/01/2026,,31/03/2026,31/03/2026,0,No,63,2.07,28,Married,56.9,Tablet,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,No,Yes,No
CUST-07473,05/02/2026,,31/03/2026,31/03/2026,0,No,54,1.774,55,Divorced/Widowed,12.76,Feature Phone,None,Month-to-month,Bank Transfer,Yes,No,Yes
CUST-07474,13/07/2025,,31/03/2026,31/03/2026,0,No,261,8.575,46,Divorced/Widowed,49.82,Router/MiFi,Fiber,Month-to-month,Card,No,No,Not applicable
CUST-07475,26/02/2026,,31/03/2026,31/03/2026,0,No,33,1.084,33,Single,70.43,Router/MiFi,Fiber,Month-to-month,Mobile Money,Yes,Yes,Yes
CUST-07476,02/01/2025,,31/03/2026,31/03/2026,0,No,453,14.883,47,Single,36.27,Feature Phone,Mobile Data,Month-to-month,Cash/Agent,Yes,No,No
CUST-07477,01/08/2025,,31/03/2026,31/03/2026,0,No,242,7.951,59,Single,68.09,Tablet,4G/5G Fixed Wireless,Month-to-month,Mobile Money,Yes,Yes,Not applicable
CUST-07478,13/01/2026,,31/03/2026,31/03/2026,0,No,77,2.53,69,Single,52.72,Smartphone,4G/5G Fixed Wireless,12-month,Bank Transfer,No,Yes,No
CUST-07479,31/03/2026,,31/03/2026,31/03/2026,0,No,0,0,59,Married,29.55,Smartphone,Mobile Data,Month-to-month,Card,No,Not applicable,No
CUST-07480,15/01/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,440,14.456,50,Single,38.98,Tablet,4G/5G Fixed Wireless,Month-to-month,Card,No,No,Not applicable
CUST-07481,12/04/2025,,31/03/2026,31/03/2026,0,No,353,11.598,57,Married,59.6,Smartphone,Fiber,12-month,Mobile Money,No,Yes,Not applicable
CUST-07482,16/04/2025,,31/03/2026,31/03/2026,0,No,349,11.466,43,Divorced/Widowed,45.71,Smartphone,4G/5G Fixed Wireless,12-month,Bank Transfer,Yes,Not applicable,Yes
CUST-07483,11/04/2025,,31/03/2026,31/03/2026,0,No,354,11.63,65,Divorced/Widowed,55.12,Feature Phone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,Yes,No,Not applicable
CUST-07484,25/11/2025,,31/03/2026,31/03/2026,0,No,126,4.14,53,Married,45.88,Router/MiFi,Mobile Data,Month-to-month,Mobile Money,No,Not applicable,No
CUST-07485,26/02/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,398,13.076,18,Single,51.36,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,No,Not applicable
CUST-07486,30/07/2025,14/08/2025,31/03/2026,14/08/2025,1,Yes,15,0.493,71,Single,42.37,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,Yes,Not applicable,No
CUST-07487,09/09/2025,,31/03/2026,31/03/2026,0,No,203,6.669,58,Married,29.45,Router/MiFi,DSL,12-month,Card,No,Not applicable,No
CUST-07488,08/04/2025,,31/03/2026,31/03/2026,0,No,357,11.729,36,Married,23.76,Smartphone,DSL,12-month,Mobile Money,Yes,Not applicable,Yes
CUST-07489,11/08/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,232,7.622,35,Single,33.19,Router/MiFi,Mobile Data,Month-to-month,Mobile Money,Yes,No,Yes
CUST-07490,01/11/2025,20/11/2025,31/03/2026,20/11/2025,1,Yes,19,0.624,73,Single,18.88,Router/MiFi,Mobile Data,12-month,Bank Transfer,No,Not applicable,Not applicable
CUST-07491,24/04/2025,21/05/2025,31/03/2026,21/05/2025,1,Yes,27,0.887,70,Married,31.46,Smartphone,Mobile Data,12-month,Cash/Agent,No,No,Yes
CUST-07492,23/08/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,220,7.228,30,Married,50.03,Smartphone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,Yes,Not applicable,Yes
CUST-07493,04/07/2025,,31/03/2026,31/03/2026,0,No,270,8.871,61,Married,92,Tablet,Fiber,Month-to-month,Bank Transfer,No,Yes,No
CUST-07494,11/09/2025,,31/03/2026,31/03/2026,0,No,201,6.604,53,Single,51.26,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Mobile Money,Yes,Yes,No
CUST-07495,11/11/2025,25/01/2026,31/03/2026,25/01/2026,1,Yes,75,2.464,33,Married,37.75,Feature Phone,Mobile Data,12-month,Bank Transfer,No,Yes,Yes
CUST-07496,20/02/2025,,31/03/2026,31/03/2026,0,No,404,13.273,57,Married,10.29,Smartphone,DSL,24-month,Card,No,Yes,Yes
CUST-07497,03/04/2025,05/04/2025,31/03/2026,05/04/2025,1,Yes,2,0.066,68,Married,64.75,Feature Phone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,No,Not applicable,Yes
CUST-07498,11/10/2025,,31/03/2026,31/03/2026,0,No,171,5.618,77,Married,30.73,Feature Phone,DSL,24-month,Cash/Agent,No,Not applicable,Not applicable
CUST-07499,19/07/2025,28/07/2025,31/03/2026,28/07/2025,1,Yes,9,0.296,42,Divorced/Widowed,62.56,Feature Phone,Fiber,Month-to-month,Bank Transfer,Yes,Yes,Yes
CUST-07500,25/08/2025,,31/03/2026,31/03/2026,0,No,218,7.162,62,Single,19.45,Smartphone,4G/5G Fixed Wireless,24-month,Card,No,No,Yes
CUST-07501,28/02/2026,,31/03/2026,31/03/2026,0,No,31,1.018,21,Married,14.94,Smartphone,None,Month-to-month,Cash/Agent,Yes,Not applicable,Yes
CUST-07502,02/02/2025,,31/03/2026,31/03/2026,0,No,422,13.864,52,Single,23.11,Smartphone,None,24-month,Cash/Agent,Yes,Yes,Not applicable
CUST-07503,16/10/2025,27/12/2025,31/03/2026,27/12/2025,1,Yes,72,2.366,26,Married,8,Router/MiFi,None,Month-to-month,Mobile Money,No,Yes,Not applicable
CUST-07504,04/01/2025,,31/03/2026,31/03/2026,0,No,451,14.817,40,Married,50.88,Feature Phone,Mobile Data,24-month,Mobile Money,No,Not applicable,Yes
CUST-07505,12/01/2025,,31/03/2026,31/03/2026,0,No,443,14.554,44,Single,80.91,Smartphone,Fiber,Month-to-month,Cash/Agent,Yes,Yes,Yes
CUST-07506,27/10/2025,,31/03/2026,31/03/2026,0,No,155,5.092,46,Divorced/Widowed,24.5,Smartphone,Mobile Data,12-month,Cash/Agent,No,Not applicable,Not applicable
CUST-07507,29/09/2025,,31/03/2026,31/03/2026,0,No,183,6.012,70,Single,51.72,Router/MiFi,Mobile Data,24-month,Card,No,No,No
CUST-07508,13/01/2025,21/07/2025,31/03/2026,21/07/2025,1,Yes,189,6.209,52,Single,31.35,Router/MiFi,Mobile Data,Month-to-month,Cash/Agent,Yes,No,Not applicable
CUST-07509,11/01/2026,03/02/2026,31/03/2026,03/02/2026,1,Yes,23,0.756,69,Single,66.49,Feature Phone,Fiber,Month-to-month,Card,Yes,Yes,Not applicable
CUST-07510,18/11/2025,,31/03/2026,31/03/2026,0,No,133,4.37,64,Married,37.27,Smartphone,Mobile Data,Month-to-month,Cash/Agent,Yes,Yes,Yes
CUST-07511,16/03/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,15,0.493,44,Single,63.97,Router/MiFi,Fiber,Month-to-month,Bank Transfer,No,No,Not applicable
CUST-07512,09/09/2025,,31/03/2026,31/03/2026,0,No,203,6.669,39,Married,42.14,Smartphone,Mobile Data,24-month,Mobile Money,No,No,Not applicable
CUST-07513,25/01/2026,21/02/2026,31/03/2026,21/02/2026,1,Yes,27,0.887,61,Married,84.23,Router/MiFi,Fiber,Month-to-month,Cash/Agent,Yes,Yes,Yes
CUST-07514,12/05/2025,,31/03/2026,31/03/2026,0,No,323,10.612,31,Single,77.41,Feature Phone,Fiber,12-month,Bank Transfer,No,No,No
CUST-07515,04/11/2025,,31/03/2026,31/03/2026,0,No,147,4.83,39,Single,74.7,Tablet,Fiber,12-month,Cash/Agent,Yes,Yes,Not applicable
CUST-07516,13/01/2026,,31/03/2026,31/03/2026,0,No,77,2.53,47,Single,51.93,Smartphone,DSL,24-month,Bank Transfer,No,Yes,Yes
CUST-07517,24/10/2025,,31/03/2026,31/03/2026,0,No,158,5.191,56,Married,36.63,Feature Phone,4G/5G Fixed Wireless,12-month,Bank Transfer,Yes,Yes,No
CUST-07518,11/09/2025,,31/03/2026,31/03/2026,0,No,201,6.604,62,Single,72.16,Tablet,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,Yes,Not applicable,Yes
CUST-07519,28/12/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,93,3.055,60,Single,75.11,Router/MiFi,Fiber,Month-to-month,Mobile Money,No,Yes,No
CUST-07520,12/01/2025,,31/03/2026,31/03/2026,0,No,443,14.554,73,Married,60.17,Tablet,4G/5G Fixed Wireless,24-month,Mobile Money,Yes,Yes,Not applicable
CUST-07521,27/06/2025,,31/03/2026,31/03/2026,0,No,277,9.101,35,Divorced/Widowed,51.63,Smartphone,Fiber,Month-to-month,Cash/Agent,Yes,No,Not applicable
CUST-07522,08/12/2025,11/12/2025,31/03/2026,11/12/2025,1,Yes,3,0.099,22,Married,42.07,Router/MiFi,Mobile Data,Month-to-month,Mobile Money,No,Not applicable,Not applicable
CUST-07523,03/06/2025,,31/03/2026,31/03/2026,0,No,301,9.889,35,Married,37.32,Router/MiFi,4G/5G Fixed Wireless,12-month,Bank Transfer,Yes,No,Not applicable
CUST-07524,14/03/2026,,31/03/2026,31/03/2026,0,No,17,0.559,42,Single,42.75,Smartphone,Mobile Data,12-month,Card,Yes,Not applicable,Yes
CUST-07525,25/12/2025,,31/03/2026,31/03/2026,0,No,96,3.154,58,Married,53.98,Tablet,Fiber,12-month,Cash/Agent,No,No,Not applicable
CUST-07526,14/07/2025,,31/03/2026,31/03/2026,0,No,260,8.542,19,Married,58.52,Smartphone,4G/5G Fixed Wireless,12-month,Cash/Agent,Yes,Yes,Not applicable
CUST-07527,24/01/2026,27/02/2026,31/03/2026,27/02/2026,1,Yes,34,1.117,50,Single,29.53,Feature Phone,Mobile Data,Month-to-month,Bank Transfer,Yes,Not applicable,Not applicable
CUST-07528,05/01/2026,,31/03/2026,31/03/2026,0,No,85,2.793,35,Married,68.99,Smartphone,Fiber,Month-to-month,Card,Yes,Not applicable,Yes
CUST-07529,06/01/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,84,2.76,56,Single,25.24,Tablet,None,Month-to-month,Mobile Money,No,Yes,Not applicable
CUST-07530,14/09/2025,,31/03/2026,31/03/2026,0,No,198,6.505,42,Married,21.79,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,Yes,Not applicable,Yes
CUST-07531,06/05/2025,,31/03/2026,31/03/2026,0,No,329,10.809,36,Single,37.94,Smartphone,Mobile Data,Month-to-month,Cash/Agent,No,No,Not applicable
CUST-07532,06/11/2025,,31/03/2026,31/03/2026,0,No,145,4.764,61,Married,38.96,Smartphone,DSL,Month-to-month,Mobile Money,Yes,Not applicable,Yes
CUST-07533,06/01/2026,,31/03/2026,31/03/2026,0,No,84,2.76,53,Married,37.39,Smartphone,Mobile Data,12-month,Bank Transfer,No,No,No
CUST-07534,28/05/2025,,31/03/2026,31/03/2026,0,No,307,10.086,53,Married,66.89,Smartphone,Fiber,Month-to-month,Bank Transfer,Yes,Not applicable,Yes
CUST-07535,10/01/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,445,14.62,39,Married,35.43,Smartphone,None,Month-to-month,Card,Yes,Not applicable,Yes
CUST-07536,08/06/2025,23/10/2025,31/03/2026,23/10/2025,1,Yes,137,4.501,55,Married,38.3,Smartphone,4G/5G Fixed Wireless,12-month,Card,No,Yes,Yes
CUST-07537,01/03/2025,,31/03/2026,31/03/2026,0,No,395,12.977,63,Married,10.09,Smartphone,None,12-month,Card,Yes,No,No
CUST-07538,29/08/2025,31/01/2026,31/03/2026,31/01/2026,1,Yes,155,5.092,70,Single,50.8,Smartphone,4G/5G Fixed Wireless,24-month,Cash/Agent,Yes,Not applicable,Yes
CUST-07539,20/04/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,345,11.335,43,Married,26.34,Router/MiFi,Mobile Data,Month-to-month,Cash/Agent,No,Yes,Not applicable
CUST-07540,20/04/2025,26/09/2025,31/03/2026,26/09/2025,1,Yes,159,5.224,40,Married,70.87,Router/MiFi,Fiber,Month-to-month,Mobile Money,No,Not applicable,Not applicable
CUST-07541,25/01/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,65,2.136,21,Single,66.59,Smartphone,Fiber,12-month,Mobile Money,Yes,Yes,Not applicable
CUST-07542,12/01/2025,,31/03/2026,31/03/2026,0,No,443,14.554,43,Single,63.76,Smartphone,Fiber,12-month,Mobile Money,Yes,Yes,Not applicable
CUST-07543,30/11/2025,06/01/2026,31/03/2026,06/01/2026,1,Yes,37,1.216,47,Single,47.75,Smartphone,Mobile Data,Month-to-month,Bank Transfer,Yes,Not applicable,Not applicable
CUST-07544,03/02/2026,,31/03/2026,31/03/2026,0,No,56,1.84,66,Single,12.35,Smartphone,None,Month-to-month,Bank Transfer,Yes,No,Not applicable
CUST-07545,21/10/2025,,31/03/2026,31/03/2026,0,No,161,5.29,49,Married,8,Router/MiFi,None,Month-to-month,Card,Yes,Yes,No
CUST-07546,18/12/2025,,31/03/2026,31/03/2026,0,No,103,3.384,40,Married,32.93,Smartphone,Mobile Data,Month-to-month,Cash/Agent,No,Not applicable,Not applicable
CUST-07547,02/10/2025,,31/03/2026,31/03/2026,0,No,180,5.914,31,Single,82.81,Smartphone,Fiber,12-month,Mobile Money,Yes,No,No
CUST-07548,20/09/2025,,31/03/2026,31/03/2026,0,No,192,6.308,22,Married,8,Router/MiFi,None,12-month,Card,Yes,Not applicable,Yes
CUST-07549,28/11/2025,02/02/2026,31/03/2026,02/02/2026,1,Yes,66,2.168,37,Married,51.63,Feature Phone,4G/5G Fixed Wireless,Month-to-month,Card,Yes,Yes,Not applicable
CUST-07550,11/03/2025,,31/03/2026,31/03/2026,0,No,385,12.649,78,Married,58.52,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Card,No,No,Yes
CUST-07551,26/03/2025,10/12/2025,31/03/2026,10/12/2025,1,Yes,259,8.509,27,Single,31.84,Smartphone,Mobile Data,Month-to-month,Cash/Agent,No,No,No
CUST-07552,28/03/2025,19/09/2025,31/03/2026,19/09/2025,1,Yes,175,5.749,37,Divorced/Widowed,78.48,Router/MiFi,Fiber,12-month,Card,Yes,Not applicable,No
CUST-07553,08/04/2025,,31/03/2026,31/03/2026,0,No,357,11.729,49,Divorced/Widowed,76.9,Router/MiFi,Fiber,12-month,Bank Transfer,Yes,Not applicable,Not applicable
CUST-07554,29/01/2026,,31/03/2026,31/03/2026,0,No,61,2.004,18,Single,44.08,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,No,Not applicable,No
CUST-07555,26/07/2025,,31/03/2026,31/03/2026,0,No,248,8.148,56,Single,72.78,Smartphone,4G/5G Fixed Wireless,12-month,Mobile Money,No,No,Yes
CUST-07556,25/11/2025,,31/03/2026,31/03/2026,0,No,126,4.14,55,Married,43.5,Smartphone,Mobile Data,Month-to-month,Mobile Money,Yes,Yes,Yes
CUST-07557,28/11/2025,,31/03/2026,31/03/2026,0,No,123,4.041,47,Married,56.59,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,Yes,Yes,Yes
CUST-07558,03/02/2025,,31/03/2026,31/03/2026,0,No,421,13.832,27,Single,34.31,Smartphone,Mobile Data,Month-to-month,Card,No,No,No
CUST-07559,04/02/2025,,31/03/2026,31/03/2026,0,No,420,13.799,64,Married,33.09,Feature Phone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,Yes,Yes
CUST-07560,28/12/2025,28/03/2026,31/03/2026,28/03/2026,1,Yes,90,2.957,75,Married,39.87,Tablet,4G/5G Fixed Wireless,12-month,Bank Transfer,No,No,No
CUST-07561,16/02/2026,,31/03/2026,31/03/2026,0,No,43,1.413,19,Single,13.37,Smartphone,None,Month-to-month,Mobile Money,No,No,Yes
CUST-07562,15/01/2025,,31/03/2026,31/03/2026,0,No,440,14.456,58,Married,63.16,Feature Phone,Fiber,12-month,Bank Transfer,Yes,Not applicable,No
CUST-07563,22/01/2025,09/03/2025,31/03/2026,09/03/2025,1,Yes,46,1.511,37,Divorced/Widowed,51.85,Smartphone,Fiber,24-month,Card,No,No,No
CUST-07564,07/10/2025,11/12/2025,31/03/2026,11/12/2025,1,Yes,65,2.136,30,Married,55.35,Feature Phone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,Yes,Yes,Not applicable
CUST-07565,17/04/2025,16/12/2025,31/03/2026,16/12/2025,1,Yes,243,7.984,37,Married,81.33,Smartphone,Fiber,Month-to-month,Cash/Agent,No,Yes,No
CUST-07566,27/08/2025,,31/03/2026,31/03/2026,0,No,216,7.097,58,Married,22.98,Smartphone,Mobile Data,Month-to-month,Bank Transfer,Yes,Not applicable,No
CUST-07567,15/01/2026,05/03/2026,31/03/2026,05/03/2026,1,Yes,49,1.61,34,Married,85.4,Smartphone,Fiber,Month-to-month,Cash/Agent,No,No,Not applicable
CUST-07568,11/03/2026,,31/03/2026,31/03/2026,0,No,20,0.657,35,Single,45.95,Router/MiFi,4G/5G Fixed Wireless,24-month,Card,No,Yes,Yes
CUST-07569,22/03/2025,16/08/2025,31/03/2026,16/08/2025,1,Yes,147,4.83,39,Married,18.72,Router/MiFi,Mobile Data,Month-to-month,Mobile Money,Yes,Not applicable,Yes
CUST-07570,20/05/2025,,31/03/2026,31/03/2026,0,No,315,10.349,30,Married,36.23,Smartphone,DSL,Month-to-month,Card,Yes,Yes,No
CUST-07571,08/07/2025,,31/03/2026,31/03/2026,0,No,266,8.739,48,Single,56.59,Feature Phone,Fiber,12-month,Mobile Money,Yes,No,No
CUST-07572,09/01/2025,15/11/2025,31/03/2026,15/11/2025,1,Yes,310,10.185,44,Single,55.76,Smartphone,Fiber,24-month,Bank Transfer,Yes,No,No
CUST-07573,08/12/2025,01/02/2026,31/03/2026,01/02/2026,1,Yes,55,1.807,24,Single,73.3,Smartphone,4G/5G Fixed Wireless,Month-to-month,Mobile Money,Yes,Not applicable,No
CUST-07574,10/04/2025,,31/03/2026,31/03/2026,0,No,355,11.663,18,Single,46.32,Smartphone,Mobile Data,12-month,Mobile Money,Yes,No,Yes
CUST-07575,08/02/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,51,1.676,58,Married,77.85,Router/MiFi,Fiber,Month-to-month,Bank Transfer,No,Not applicable,Yes
CUST-07576,31/07/2025,,31/03/2026,31/03/2026,0,No,243,7.984,76,Single,37.52,Feature Phone,Mobile Data,24-month,Bank Transfer,Yes,No,Yes
CUST-07577,30/11/2025,20/02/2026,31/03/2026,20/02/2026,1,Yes,82,2.694,36,Married,60.03,Router/MiFi,Fiber,Month-to-month,Cash/Agent,Yes,Yes,No
CUST-07578,24/05/2025,,31/03/2026,31/03/2026,0,No,311,10.218,25,Single,26.21,Smartphone,Mobile Data,Month-to-month,Mobile Money,Yes,Yes,Not applicable
CUST-07579,01/08/2025,,31/03/2026,31/03/2026,0,No,242,7.951,20,Single,36.42,Smartphone,Mobile Data,Month-to-month,Cash/Agent,No,Yes,Yes
CUST-07580,01/02/2025,04/02/2025,31/03/2026,04/02/2025,1,Yes,3,0.099,54,Single,47.56,Smartphone,Mobile Data,Month-to-month,Card,No,Yes,Yes
CUST-07581,19/02/2025,05/07/2025,31/03/2026,05/07/2025,1,Yes,136,4.468,33,Married,34.73,Smartphone,Mobile Data,Month-to-month,Card,No,No,No
CUST-07582,29/11/2025,,31/03/2026,31/03/2026,0,No,122,4.008,62,Single,43.3,Router/MiFi,Mobile Data,Month-to-month,Mobile Money,No,No,Yes
CUST-07583,24/04/2025,,31/03/2026,31/03/2026,0,No,341,11.203,42,Single,8,Feature Phone,None,Month-to-month,Mobile Money,No,Yes,No
CUST-07584,19/01/2025,,31/03/2026,31/03/2026,0,No,436,14.324,54,Single,16.42,Feature Phone,DSL,Month-to-month,Cash/Agent,Yes,Yes,No
CUST-07585,05/01/2026,26/02/2026,31/03/2026,26/02/2026,1,Yes,52,1.708,51,Married,39.57,Tablet,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,Yes,Yes,Not applicable
CUST-07586,25/07/2025,,31/03/2026,31/03/2026,0,No,249,8.181,62,Married,60.83,Tablet,Fiber,Month-to-month,Bank Transfer,Yes,Yes,No
CUST-07587,02/04/2025,09/06/2025,31/03/2026,09/06/2025,1,Yes,68,2.234,56,Married,46.79,Router/MiFi,Mobile Data,12-month,Bank Transfer,Yes,Not applicable,Yes
CUST-07588,27/05/2025,04/06/2025,31/03/2026,04/06/2025,1,Yes,8,0.263,63,Married,75.7,Smartphone,Fiber,12-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-07589,25/04/2025,31/10/2025,31/03/2026,31/10/2025,1,Yes,189,6.209,47,Single,55.04,Router/MiFi,Fiber,Month-to-month,Card,Yes,Not applicable,No
CUST-07590,10/12/2025,,31/03/2026,31/03/2026,0,No,111,3.647,68,Married,73.77,Router/MiFi,Fiber,24-month,Cash/Agent,No,Yes,Yes
CUST-07591,18/06/2025,26/06/2025,31/03/2026,26/06/2025,1,Yes,8,0.263,44,Married,43.54,Router/MiFi,4G/5G Fixed Wireless,12-month,Bank Transfer,Yes,No,No
CUST-07592,04/12/2025,,31/03/2026,31/03/2026,0,No,117,3.844,75,Single,79.6,Router/MiFi,Fiber,Month-to-month,Card,No,No,Yes
CUST-07593,14/03/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,17,0.559,51,Married,67.19,Router/MiFi,Fiber,Month-to-month,Bank Transfer,No,No,Not applicable
CUST-07594,31/10/2025,,31/03/2026,31/03/2026,0,No,151,4.961,48,Single,55.72,Tablet,Fiber,Month-to-month,Cash/Agent,Yes,Yes,Not applicable
CUST-07595,27/06/2025,01/10/2025,31/03/2026,01/10/2025,1,Yes,96,3.154,54,Married,30.06,Tablet,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,No,Not applicable
CUST-07596,16/03/2026,,31/03/2026,31/03/2026,0,No,15,0.493,78,Married,85.29,Smartphone,Fiber,12-month,Mobile Money,Yes,Not applicable,No
CUST-07597,03/08/2025,26/11/2025,31/03/2026,26/11/2025,1,Yes,115,3.778,43,Single,31.69,Feature Phone,DSL,Month-to-month,Bank Transfer,No,Not applicable,Not applicable
