customer_id,gender,age,senior_citizen,married,dependents,number_of_dependents,referred_a_friend,number_of_referrals,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,churn_label,tenure_in_months
4066,Female,44,No,No,Yes,3,No,0,None,No,0,No,Yes,53,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,No,3
4067,Female,41,No,Yes,Yes,2,Yes,1,Offer B,Yes,14.64,No,Yes,19,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,No,43
4068,Male,34,No,No,No,0,No,0,Offer E,Yes,44.65,Yes,Yes,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,No,5
4069,Female,63,No,No,No,0,No,0,Offer E,Yes,6.43,No,Yes,27,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,No,1
4070,Male,57,No,Yes,Yes,3,No,0,Offer A,Yes,23.41,Yes,Yes,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,No,71
4071,Female,20,No,Yes,No,0,Yes,1,Offer E,Yes,28.37,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,8
4072,Male,38,No,No,No,0,No,0,Offer E,Yes,48.2,Yes,Yes,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,8
4073,Male,38,No,No,No,0,No,0,Offer D,Yes,25.41,Yes,Yes,27,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,No,20
4074,Male,44,No,No,No,0,No,0,Offer A,Yes,41.34,Yes,Yes,10,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,No,71
4075,Female,31,No,Yes,Yes,2,Yes,6,Offer E,No,0,No,Yes,20,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,No,2
4076,Female,24,No,Yes,No,0,Yes,10,Offer D,No,0,No,Yes,82,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,12
4077,Female,46,No,No,Yes,1,No,0,None,Yes,42.1,No,Yes,16,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,No,9
4078,Male,46,No,No,Yes,1,No,0,None,Yes,27.78,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,No,6
4079,Female,50,No,Yes,No,0,Yes,2,None,Yes,23.06,No,Yes,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,71
4080,Female,21,No,Yes,Yes,3,Yes,5,Offer B,Yes,6.37,Yes,Yes,69,Yes,Yes,No,No,Yes,No,No,No,One Year,Yes,Credit Card,No,42
4081,Female,24,No,Yes,Yes,1,Yes,2,Offer B,Yes,40.19,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,No,45
4082,Male,58,No,Yes,Yes,3,Yes,8,None,No,0,No,Yes,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,No,28
4083,Female,41,No,Yes,No,0,Yes,7,Offer B,Yes,41.83,Yes,Yes,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,43
4084,Male,28,No,No,Yes,1,No,0,Offer B,Yes,49.96,Yes,Yes,85,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,60
4085,Male,46,No,Yes,Yes,2,Yes,4,None,No,0,No,Yes,28,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,No,7
4086,Female,21,No,Yes,No,0,Yes,2,None,Yes,10.49,No,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,No,25
4087,Male,23,No,No,No,0,No,0,Offer C,Yes,8.86,Yes,Yes,73,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,No,27
4088,Male,53,No,No,No,0,No,0,Offer D,No,0,No,Yes,22,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,10
4089,Female,33,No,No,No,0,No,0,Offer D,Yes,7.42,No,Yes,17,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,No,11
4090,Male,56,No,Yes,Yes,3,Yes,3,None,No,0,No,Yes,53,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,No,4
4091,Male,19,No,No,No,0,No,0,None,No,0,No,Yes,58,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,68
4092,Female,38,No,No,No,0,No,0,Offer D,Yes,18.8,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,No,18
4093,Male,57,No,No,No,0,No,0,Offer C,Yes,13.34,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,26
4094,Female,48,No,Yes,No,0,Yes,5,Offer D,No,0,No,Yes,23,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,17
4095,Male,35,No,No,No,0,No,0,Offer C,Yes,47.06,No,Yes,24,Yes,No,Yes,No,No,No,No,Yes,Two Year,Yes,Mailed Check,No,30
4096,Male,61,No,No,No,0,No,0,None,No,0,No,Yes,14,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Mailed Check,No,9
4097,Female,44,No,Yes,Yes,3,Yes,1,None,Yes,30.34,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,3
4098,Female,44,No,No,Yes,1,No,0,Offer D,Yes,44.14,No,Yes,24,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,No,14
4099,Female,38,No,No,No,0,No,0,None,Yes,15.84,No,Yes,14,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,7
4100,Male,61,No,Yes,No,0,Yes,8,Offer D,Yes,14.69,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,17
4101,Male,22,No,Yes,Yes,3,Yes,5,Offer C,Yes,35.05,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,32
4102,Female,27,No,Yes,Yes,3,Yes,9,None,Yes,33.39,Yes,Yes,52,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,No,72
4103,Female,56,No,Yes,Yes,2,Yes,6,Offer C,Yes,46.66,No,Yes,28,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,27
4104,Male,55,No,No,No,0,No,0,Offer E,Yes,34.59,No,Yes,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,7
4105,Male,25,No,Yes,Yes,1,Yes,7,Offer D,Yes,21.14,No,Yes,47,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,11
4106,Female,62,No,Yes,Yes,1,Yes,9,None,Yes,46.63,Yes,Yes,14,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,72
4107,Female,30,No,No,No,0,No,0,None,Yes,2.66,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,71
4108,Male,28,No,Yes,Yes,2,Yes,3,Offer B,Yes,15.68,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,47
4109,Male,23,No,No,No,0,No,0,Offer E,Yes,35.21,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,8
4110,Female,20,No,Yes,Yes,2,Yes,3,Offer B,Yes,13.26,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,48
4111,Female,30,No,No,No,0,No,0,None,Yes,10,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,70
4112,Male,61,No,No,Yes,1,No,0,None,Yes,20.1,No,Yes,21,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,1
4113,Male,62,No,Yes,No,0,Yes,1,Offer E,Yes,39.59,Yes,Yes,16,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,No,8
4114,Male,37,No,Yes,Yes,3,Yes,4,Offer B,Yes,15.65,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,60
4115,Male,61,No,Yes,Yes,1,Yes,7,Offer B,Yes,16.02,Yes,Yes,18,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,49
4116,Female,30,No,No,No,0,No,0,Offer C,Yes,32.43,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,29
4117,Female,55,No,Yes,No,0,Yes,1,None,Yes,35.34,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,67
4118,Male,38,No,Yes,No,0,Yes,8,None,Yes,28.06,Yes,Yes,15,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,No,67
4119,Female,40,No,Yes,Yes,1,Yes,1,Offer E,Yes,6.48,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,6
4120,Female,51,No,No,No,0,No,0,Offer B,Yes,14.54,Yes,Yes,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,47
4121,Female,46,No,No,No,0,No,0,Offer B,Yes,43.57,No,Yes,13,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,No,53
4122,Male,41,No,Yes,No,0,Yes,10,None,Yes,48.37,No,Yes,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,69
4123,Male,54,No,No,No,0,No,0,Offer E,Yes,18.26,No,Yes,29,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,No,3
4124,Male,38,No,No,No,0,No,0,Offer E,Yes,30.07,No,Yes,29,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,4
4125,Male,33,No,Yes,Yes,1,Yes,6,Offer B,Yes,37.58,Yes,Yes,26,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,56
4126,Female,38,No,Yes,No,0,Yes,8,Offer E,Yes,15.5,No,Yes,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,2
4127,Male,57,No,Yes,Yes,1,Yes,6,None,Yes,46.06,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,12
4128,Female,44,No,Yes,Yes,1,Yes,7,Offer C,Yes,26.28,Yes,Yes,19,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,28
4129,Male,50,No,No,No,0,No,0,Offer C,Yes,23.71,No,Yes,4,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,24
4130,Female,57,No,Yes,Yes,3,Yes,8,None,Yes,7.47,Yes,Yes,29,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,68
4131,Male,21,No,No,Yes,1,No,0,Offer C,Yes,14.72,Yes,Yes,85,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,39
4132,Female,37,No,Yes,No,0,No,0,Offer B,Yes,5.95,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,42
4133,Female,56,No,Yes,No,0,Yes,1,None,Yes,23.35,Yes,Yes,8,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,6
4134,Female,47,No,Yes,No,0,Yes,1,Offer C,Yes,10.54,No,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,No,38
4135,Male,64,No,No,No,0,No,0,None,Yes,26.26,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,18
4136,Female,34,No,Yes,No,0,Yes,1,None,Yes,29.14,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,4
4137,Male,32,No,Yes,No,0,Yes,1,Offer C,Yes,41.48,No,Yes,15,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,27
4138,Male,44,No,No,Yes,1,No,0,None,Yes,13.76,No,Yes,11,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,No,41
4139,Male,29,No,Yes,Yes,1,Yes,1,None,Yes,31.83,No,Yes,47,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,No,50
4140,Male,24,No,Yes,Yes,1,Yes,1,None,Yes,22.78,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,72
4141,Female,35,No,No,No,0,No,0,None,Yes,31.33,Yes,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,70
4142,Male,37,No,Yes,Yes,2,Yes,1,None,Yes,34.94,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,44
4143,Female,43,No,Yes,Yes,1,Yes,1,Offer C,Yes,41.72,No,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,No,34
4144,Male,20,No,Yes,No,0,Yes,9,None,Yes,32.18,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,No,71
4145,Female,42,No,No,No,0,No,0,None,Yes,5.68,Yes,Yes,24,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,No,64
4146,Female,45,No,Yes,No,0,Yes,9,None,Yes,49.51,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,No,72
4147,Female,38,No,Yes,No,0,Yes,3,None,Yes,31.39,No,Yes,29,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,23
4148,Male,19,No,Yes,Yes,3,Yes,10,None,Yes,40.76,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,52
4149,Female,51,No,No,No,0,No,0,None,Yes,44.31,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,64
4150,Male,39,No,No,No,0,No,0,Offer C,Yes,25.68,Yes,Yes,6,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,24
4151,Male,39,No,Yes,No,0,No,0,None,Yes,49.41,Yes,Yes,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,2
4152,Female,41,No,Yes,Yes,2,Yes,9,Offer C,Yes,9.09,No,Yes,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,34
4153,Male,43,No,Yes,Yes,3,Yes,7,None,Yes,31.86,Yes,Yes,56,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,No,53
4154,Female,64,No,Yes,Yes,1,Yes,8,None,Yes,37.35,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,47
4155,Male,22,No,No,Yes,1,No,0,None,Yes,31.93,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,72
4156,Male,25,No,Yes,Yes,3,Yes,1,None,Yes,20.79,Yes,Yes,59,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,72
4157,Female,45,No,No,No,0,No,0,None,Yes,39.02,No,Yes,25,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,7
4158,Female,59,No,Yes,No,0,Yes,10,None,Yes,33,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,71
4159,Male,39,No,Yes,Yes,2,Yes,2,Offer A,No,0,No,Yes,17,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,67
4160,Male,51,No,Yes,No,0,Yes,8,Offer A,Yes,33.37,Yes,Yes,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,No,69
4161,Male,33,No,No,No,0,No,0,Offer A,Yes,2.56,Yes,Yes,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,72
4162,Male,31,No,Yes,Yes,1,Yes,10,None,No,0,No,Yes,29,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,34
4163,Female,48,No,Yes,Yes,1,Yes,7,None,Yes,2.95,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,65
4164,Female,60,No,No,No,0,No,0,Offer A,Yes,44.57,Yes,Yes,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,70
4165,Female,61,No,Yes,Yes,1,Yes,10,Offer A,No,0,No,Yes,14,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,72
4166,Male,23,No,No,Yes,2,No,0,None,Yes,10.11,No,Yes,73,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,No,35
4167,Female,46,No,Yes,No,0,Yes,3,None,Yes,25.09,Yes,Yes,17,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,No,12
4168,Female,58,No,Yes,Yes,2,Yes,5,None,Yes,42.05,No,Yes,20,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,No,62
4169,Female,26,No,No,No,0,No,0,None,Yes,21.67,No,Yes,48,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,No,25
4170,Female,63,No,No,No,0,No,0,None,No,0,No,Yes,7,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,No,52
4171,Male,33,No,No,No,0,No,0,None,Yes,1.81,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,2
4172,Female,58,No,Yes,Yes,3,Yes,10,None,Yes,35.38,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,56
4173,Female,27,No,No,No,0,No,0,None,Yes,35.81,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,No,12
4174,Female,20,No,Yes,No,0,Yes,7,None,Yes,11.68,Yes,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,47
4175,Female,30,No,No,No,0,No,0,None,Yes,17.33,No,Yes,69,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,18
4176,Female,43,No,No,No,0,No,0,None,Yes,46.78,No,Yes,24,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,8
4177,Male,49,No,Yes,No,0,Yes,8,None,Yes,22.8,Yes,Yes,15,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,45
4178,Male,35,No,No,No,0,No,0,None,Yes,20.37,No,Yes,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,3
4179,Female,22,No,No,No,0,No,0,None,Yes,40.64,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,38
4180,Male,46,No,Yes,No,0,Yes,2,Offer A,Yes,47.82,Yes,Yes,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,72
4181,Female,43,No,Yes,Yes,2,Yes,4,Offer A,Yes,15.73,Yes,Yes,17,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,No,71
4182,Male,33,No,Yes,Yes,4,Yes,9,Offer A,No,0,No,Yes,23,No,No,No,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,No,66
4183,Female,44,No,Yes,Yes,3,Yes,5,None,Yes,35.19,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,No,13
4184,Female,52,No,Yes,Yes,3,Yes,1,None,Yes,10.11,Yes,Yes,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,65
4185,Male,19,No,Yes,Yes,3,Yes,2,None,Yes,46.47,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,15
4186,Female,21,No,Yes,No,0,Yes,1,Offer A,Yes,13.27,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,72
4187,Female,42,No,Yes,Yes,3,Yes,1,None,Yes,12.6,No,Yes,26,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,42
4188,Female,61,No,Yes,No,0,Yes,1,Offer A,Yes,48.01,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,71
4189,Female,31,No,No,No,0,No,0,None,Yes,37.81,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,No,35
4190,Female,38,No,Yes,Yes,2,Yes,1,None,Yes,43.39,No,Yes,29,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,53
4191,Male,41,No,No,No,0,No,0,None,Yes,33.68,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,48
4192,Male,56,No,No,No,0,No,0,None,Yes,4.42,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,10
4193,Female,62,No,No,Yes,2,No,0,None,Yes,16.96,Yes,Yes,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,12
4194,Female,47,No,Yes,No,0,No,0,None,Yes,40.16,No,Yes,20,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,No,58
4195,Female,49,No,No,No,0,No,0,None,Yes,41.99,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,37
4196,Female,21,No,Yes,Yes,2,Yes,1,None,Yes,4.17,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,44
4197,Male,26,No,No,Yes,3,No,0,None,Yes,17.3,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,27
4198,Female,52,No,No,No,0,No,0,None,Yes,20.9,No,Yes,6,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,8
4199,Female,37,No,Yes,Yes,3,Yes,1,None,Yes,32.37,Yes,Yes,28,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,57
4200,Female,38,No,No,No,0,No,0,None,Yes,18.12,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,12
4201,Female,57,No,Yes,Yes,2,Yes,1,None,Yes,2.41,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,62
4202,Female,25,No,Yes,No,0,Yes,1,None,Yes,27.69,Yes,Yes,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,65
4203,Female,30,No,Yes,No,0,Yes,1,Offer A,Yes,26.58,Yes,Yes,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,71
4204,Female,63,No,Yes,Yes,3,Yes,1,None,Yes,35.72,No,Yes,30,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,No,21
4205,Male,53,No,Yes,No,0,Yes,9,Offer A,Yes,49.32,Yes,Yes,9,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,71
4206,Female,56,No,No,No,0,No,0,None,Yes,30.06,No,Yes,10,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,7
4207,Female,23,No,No,No,0,No,0,Offer A,Yes,23.02,No,Yes,69,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,72
4208,Female,53,No,No,No,0,No,0,None,Yes,1.15,No,Yes,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,1
4209,Female,61,No,Yes,Yes,2,Yes,6,Offer A,Yes,35.21,Yes,Yes,10,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,72
4210,Female,48,No,Yes,Yes,3,Yes,3,Offer B,Yes,39.37,Yes,Yes,53,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,64
4211,Female,56,No,No,No,0,No,0,Offer A,Yes,48.37,Yes,Yes,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,72
4212,Female,33,No,No,No,0,No,0,None,Yes,10.67,Yes,Yes,12,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,No,29
4213,Female,23,No,No,No,0,No,0,None,Yes,6.56,No,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,13
4214,Female,23,No,No,No,0,No,0,None,Yes,45.71,Yes,Yes,58,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,No,31
4215,Female,43,No,Yes,Yes,3,Yes,8,Offer D,Yes,9.77,Yes,Yes,21,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,No,14
4216,Female,47,No,No,No,0,No,0,Offer A,Yes,44.21,Yes,Yes,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,72
4217,Male,47,No,Yes,Yes,1,No,0,None,Yes,18.87,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,25
4218,Male,22,No,No,No,0,No,0,Offer D,Yes,48.68,No,Yes,48,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,18
4219,Male,21,No,Yes,No,0,Yes,6,Offer A,Yes,28.02,No,Yes,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,71
4220,Female,56,No,No,Yes,1,No,0,None,Yes,5.3,Yes,Yes,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,2
4221,Male,48,No,Yes,Yes,3,Yes,1,Offer D,Yes,29.87,Yes,Yes,53,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,No,17
4222,Male,32,No,No,No,0,No,0,Offer B,Yes,37.15,Yes,Yes,13,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,56
4223,Female,31,No,Yes,No,0,Yes,7,Offer B,No,0,No,Yes,4,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,No,60
4224,Female,60,No,No,No,0,No,0,None,Yes,36.5,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,33
4225,Female,49,No,No,No,0,No,0,None,Yes,43.06,No,Yes,9,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,1
4226,Male,52,No,Yes,No,0,Yes,8,Offer B,Yes,12.96,Yes,Yes,7,Yes,No,No,Yes,No,No,No,No,Two Year,Yes,Credit Card,No,63
